,feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target_00,target_01
7392,4.161,6.173333328,14720556.999999998,25.790950000000002,129.19676666666666,113762.0,113762.0,907.131,561.15,877.812,166100.0,99800.0,890100.0,102299.99999999999,0.16905,0.335,0.981,0.99
7393,5.14,7.71666666,21629171.000000004,32.07215,141.31083333333333,175237.0,175237.0,973.6329999999999,561.15,908.3729999999999,208400.0,99800.0,1107300.0,102600.0,0.24791000000000002,0.491,0.981,0.99
7394,6.175,9.259999992000001,29765291.0,38.44855,146.82836666666665,245981.0,245981.0,1040.603,561.15,938.6,250800.0,99800.0,1320500.0,103000.0,0.33854,0.67,0.981,0.99
7395,7.148,10.803333324,38995172.99999999,44.63446666666667,152.08031666666665,332298.0,332298.0,1091.591,561.15,960.857,297500.0,99800.0,1552500.0,103600.0,0.43556,0.862,0.981,0.99
7396,8.206,12.346666656,50993888.0,51.45818333333333,155.10596666666666,438063.0,438063.0,1188.705,561.15,1002.597,358700.0,99800.0,1842599.9999999998,104200.0,0.5976,1.183,0.981,0.99
7397,9.3,13.889999988,72770282.0,59.34021666666666,162.58473333333333,644957.0,644957.0,1340.3609999999999,561.15,1048.819,451800.0,99800.0,2260600.0,105100.0,0.88541,1.753,0.981,0.99
7398,1.138,1.543333332,1832401.0,21.9508,110.50779999999999,5665.0,5665.0,783.95,561.15,823.803,115199.99999999999,99800.0,619500.0,101899.99999999999,0.27651,0.16,0.981,0.991
7399,2.088,3.086666664,5445994.0,23.237466666666666,113.51561666666666,31513.0,31513.0,834.173,561.15,840.7339999999999,129299.99999999999,99800.0,694100.0,102000.0,0.0,0.201,0.981,0.991
7400,3.144,4.6299999960000005,8377031.999999999,23.112433333333335,118.03886666666666,60335.0,60335.0,852.106,561.15,851.638,139000.0,99800.0,747200.0,102000.0,0.12025000000000001,0.238,0.981,0.991
7401,4.161,6.173333328,14720583.999999998,25.790950000000002,129.22956666666667,113762.0,113762.0,906.274,561.15,877.653,166100.0,99800.0,889200.0,102299.99999999999,0.16863,0.334,0.981,0.991
7402,5.14,7.71666666,21629452.999999996,32.07216666666667,141.32585,175247.0,175247.0,972.688,561.15,908.196,208400.0,99800.0,1106200.0,102600.0,0.24736000000000002,0.49,0.981,0.991
7403,6.175,9.259999992000001,29767067.000000004,38.449600000000004,146.84650000000002,245991.0,245991.0,1039.532,561.15,938.386,250700.0,99800.0,1319200.0,103099.99999999999,0.33784,0.669,0.981,0.991
7404,7.148,10.803333324,38994674.0,44.63451666666666,152.0887,332354.0,332354.0,1090.588,561.15,960.6899999999999,297500.0,99800.0,1550800.0,103600.0,0.43476,0.861,0.981,0.991
7405,8.206,12.346666656,50993821.0,51.45816666666666,155.1129,438055.0,438055.0,1187.67,561.15,1002.435,358600.0,99800.0,1840500.0,104200.0,0.59663,1.181,0.981,0.991
7406,9.3,13.889999988,72771877.00000001,59.3401,162.59900000000002,645032.0,645032.0,1339.505,561.15,1048.673,451700.00000000006,99800.0,2257900.0,105100.0,0.88438,1.751,0.981,0.991
7407,1.138,1.543333332,622831.0,22.223216666666666,110.69583333333333,6540.0,6540.0,735.48,561.15,817.31,110800.00000000001,99800.0,593700.0,101899.99999999999,0.16079000000000002,0.097,0.981,0.992
7408,2.088,3.086666664,5456120.0,23.23623333333333,113.55726666666666,31497.0,31497.0,833.685,561.15,840.539,129299.99999999999,99800.0,693200.0,102000.0,0.0,0.201,0.981,0.992
7409,3.144,4.6299999960000005,8377115.0,23.112433333333335,118.08111666666667,60329.0,60329.0,851.321,561.15,851.4929999999999,139000.0,99800.0,746400.0,102000.0,0.11991,0.237,0.981,0.992
7410,4.161,6.173333328,14720663.0,25.790966666666666,129.26248333333334,113766.0,113766.0,905.419,561.15,877.495,166000.0,99800.0,888299.9999999999,102299.99999999999,0.16821000000000003,0.333,0.981,0.992
7411,5.14,7.71666666,21629557.999999996,32.0722,141.3408,175243.0,175243.0,971.7429999999999,561.15,908.019,208400.0,99800.0,1105000.0,102600.0,0.24681,0.489,0.981,0.992
7412,6.175,9.259999992000001,29769582.000000004,38.45093333333333,146.8651,245986.0,245986.0,1038.466,561.15,938.175,250700.0,99800.0,1317900.0,103099.99999999999,0.33714,0.668,0.981,0.992
7413,7.148,10.803333324,38994282.0,44.63451666666666,152.09708333333333,332269.0,332269.0,1089.588,561.15,960.523,297400.0,99800.0,1549100.0,103600.0,0.43396,0.859,0.981,0.992
7414,8.206,12.346666656,50993740.0,51.45816666666666,155.11983333333333,437955.0,437955.0,1186.638,561.15,1002.273,358500.0,99800.0,1838500.0000000002,104200.0,0.59567,1.179,0.981,0.992
7415,9.3,13.889999988,72772890.0,59.34005,162.61306666666667,644849.0,644849.0,1338.6480000000001,561.15,1048.5259999999998,451600.0,99800.0,2255200.0,105100.0,0.88334,1.749,0.981,0.992
7416,1.138,1.543333332,720093.0,22.701883333333335,111.05361666666666,8143.000000000001,8143.000000000001,724.915,561.15,817.688,111500.0,99800.0,595300.0,101899.99999999999,0.0,0.073,0.981,0.993
7417,2.088,3.086666664,5651848.0,23.228683333333333,113.59303333333334,31417.0,31417.0,838.29,561.15,841.125,129900.0,99800.0,695900.0,102000.0,0.0,0.207,0.981,0.993
7418,3.144,4.6299999960000005,8377285.0,23.112450000000003,118.12348333333333,60337.0,60337.0,850.5369999999999,561.15,851.3489999999999,139000.0,99800.0,745700.0,102000.0,0.11958,0.237,0.981,0.993
7419,4.161,6.173333328,14720833.999999998,25.790983333333333,129.29555,113756.0,113756.0,904.566,561.15,877.338,166000.0,99800.0,887400.0,102299.99999999999,0.16779,0.332,0.981,0.993
7420,5.14,7.71666666,21629654.0,32.07223333333334,141.35575,175288.0,175288.0,970.8009999999999,561.15,907.842,208300.00000000003,99800.0,1103900.0,102699.99999999999,0.24626,0.487,0.981,0.993
7421,6.175,9.259999992000001,29773324.0,38.45271666666667,146.88443333333333,246067.0,246067.0,1037.409,561.15,937.968,250700.0,99800.0,1316600.0,103099.99999999999,0.33645,0.666,0.981,0.993
7422,7.148,10.803333324,38993744.0,44.6346,152.1054333333333,332306.0,332306.0,1088.591,561.15,960.356,297400.0,99800.0,1547400.0,103600.0,0.43317,0.858,0.981,0.993
7423,8.206,12.346666656,50993740.99999999,51.458099999999995,155.12675,438001.0,438001.0,1185.609,561.15,1002.1129999999999,358400.0,99800.0,1836499.9999999998,104200.0,0.59471,1.177,0.981,0.993
7424,9.3,13.889999988,72774069.0,59.34008333333333,162.62713333333335,645109.0,645109.0,1337.7959999999998,561.15,1048.3809999999999,451499.99999999994,99800.0,2252600.0,105100.0,0.8823099999999999,1.747,0.981,0.993
7425,1.138,1.543333332,1052953.0,22.929066666666664,111.2525,8927.0,8927.0,733.856,561.15,819.47,112900.0,99800.0,602300.0,101899.99999999999,0.0,0.083,0.981,0.994
7426,2.088,3.086666664,5907273.0,23.209016666666667,113.6216,31206.0,31206.0,844.614,561.15,841.899,130600.0,99800.0,699500.0,102000.0,0.0,0.216,0.981,0.994
7427,3.144,4.6299999960000005,8377371.999999999,23.112450000000003,118.16574999999999,60339.0,60339.0,849.755,561.15,851.2049999999999,139000.0,99800.0,745000.0,102000.0,0.11925000000000001,0.236,0.981,0.994
7428,4.161,6.173333328,14720839.0,25.790983333333333,129.32843333333332,113767.0,113767.0,903.715,561.15,877.18,166000.0,99800.0,886500.0,102299.99999999999,0.16738,0.331,0.981,0.994
7429,5.14,7.71666666,21629831.000000004,32.072266666666664,141.37075000000002,175293.0,175293.0,969.862,561.15,907.665,208300.00000000003,99800.0,1102800.0,102699.99999999999,0.24571,0.486,0.981,0.994
7430,6.175,9.259999992000001,29779977.000000004,38.455450000000006,146.9055666666667,246111.0,246111.0,1036.368,561.15,937.768,250700.0,99800.0,1315400.0,103099.99999999999,0.33579000000000003,0.665,0.981,0.994
7431,7.148,10.803333324,38993352.99999999,44.63458333333333,152.1138,332223.0,332223.0,1087.596,561.15,960.1899999999999,297300.0,99800.0,1545800.0,103600.0,0.43237000000000003,0.856,0.981,0.994
7432,8.206,12.346666656,50993693.0,51.45806666666667,155.13365,438024.0,438024.0,1184.5839999999998,561.15,1001.952,358400.0,99800.0,1834400.0000000002,104200.0,0.59375,1.175,0.981,0.994
7433,9.3,13.889999988,72774731.0,59.34005,162.64096666666669,644900.0,644900.0,1336.942,561.15,1048.237,451400.0,99800.0,2249900.0,105100.0,0.8812800000000001,1.745,0.981,0.994
7434,1.138,1.543333332,1923147.0,23.3356,111.57923333333333,10370.0,10370.0,758.425,561.15,824.388,116599.99999999999,99800.0,622300.0,101899.99999999999,0.0,0.111,0.981,0.995
7435,2.088,3.086666664,5987893.0,23.196516666666664,113.65486666666668,31064.0,31064.0,845.894,561.15,842.189,130800.0,99800.0,700900.0,102000.0,0.0,0.218,0.981,0.995
7436,3.144,4.6299999960000005,8377494.000000001,23.112466666666666,118.20808333333332,60335.0,60335.0,848.975,561.15,851.0609999999999,139000.0,99800.0,744300.0,102000.0,0.11892,0.235,0.981,0.995
7437,4.161,6.173333328,14720945.0,25.791,129.36146666666667,113757.0,113757.0,902.866,561.15,877.023,166000.0,99800.0,885600.0,102299.99999999999,0.16697,0.331,0.981,0.995
7438,5.14,7.71666666,21629956.000000004,32.07228333333333,141.38571666666667,175288.0,175288.0,968.925,561.15,907.489,208300.00000000003,99800.0,1101700.0,102699.99999999999,0.24517,0.485,0.981,0.995
7439,6.175,9.259999992000001,29789821.0,38.458216666666665,146.92645,246228.0,246228.0,1035.396,561.15,937.577,250700.0,99800.0,1314300.0,103099.99999999999,0.33522,0.664,0.981,0.995
7440,7.148,10.803333324,38992861.00000001,44.63461666666667,152.12215,332247.0,332247.0,1086.6039999999998,561.15,960.024,297200.0,99800.0,1544100.0,103600.0,0.43158,0.855,0.981,0.995
7441,8.206,12.346666656,50993619.00000001,51.45806666666667,155.14053333333334,437953.0,437953.0,1183.561,561.15,1001.793,358300.0,99800.0,1832400.0000000002,104200.0,0.59279,1.174,0.981,0.995
7442,9.3,13.889999988,72775499.00000001,59.340133333333334,162.6548,644836.0,644836.0,1336.0929999999998,561.15,1048.0929999999998,451300.0,99800.0,2247200.0,105100.0,0.88024,1.742,0.981,0.995
7443,1.138,1.543333332,2823999.0,23.538483333333332,111.76961666666666,11125.0,11125.0,784.45,561.15,828.968,120200.0,99800.0,641500.0,101899.99999999999,0.0,0.142,0.981,0.996
7444,2.088,3.086666664,6243245.0,23.169633333333334,113.68041666666666,30766.0,30766.0,852.467,561.15,842.923,131500.0,99800.0,704400.0,102000.0,0.00248,0.227,0.981,0.996
7445,3.144,4.6299999960000005,8377614.0,23.112466666666666,118.25041666666665,60337.0,60337.0,848.196,561.15,850.918,139000.0,99800.0,743600.0,102099.99999999999,0.11859,0.235,0.981,0.996
7446,4.161,6.173333328,14721038.0,25.791016666666668,129.39451666666668,113757.0,113757.0,902.019,561.15,876.867,166000.0,99800.0,884800.0000000001,102299.99999999999,0.16655,0.33,0.981,0.996
7447,5.14,7.71666666,21630046.000000004,32.072316666666666,141.40068333333332,175284.0,175284.0,967.99,561.15,907.313,208199.99999999997,99800.0,1100600.0,102699.99999999999,0.24462,0.484,0.981,0.996
7448,6.175,9.259999992000001,29790206.000000004,38.45791666666666,146.94366666666667,246183.0,246183.0,1034.337,561.15,937.362,250700.0,99800.0,1313000.0,103099.99999999999,0.33452,0.662,0.981,0.996
7449,7.148,10.803333324,38992414.0,44.63466666666667,152.13049999999998,332191.0,332191.0,1085.614,561.15,959.858,297200.0,99800.0,1542400.0,103600.0,0.43079,0.853,0.981,0.996
7450,8.206,12.346666656,50993517.0,51.45805,155.14739999999998,438095.0,438095.0,1182.542,561.15,1001.634,358200.0,99800.0,1830399.9999999998,104200.0,0.59184,1.172,0.981,0.996
7451,9.3,13.889999988,72776621.0,59.34003333333333,162.66856666666666,644824.0,644824.0,1335.2469999999998,561.15,1047.951,451100.0,99800.0,2244600.0,105100.0,0.87922,1.74,0.981,0.996
7452,1.138,1.543333332,3967553.0,23.571416666666668,111.84851666666667,11263.0,11263.0,817.0319999999999,561.15,834.0029999999999,124300.00000000001,99800.0,663300.0,101899.99999999999,0.0,0.181,0.981,0.997
7453,2.088,3.086666664,6358091.0,23.1494,113.70916666666666,30538.0,30538.0,855.193,561.15,843.154,131800.0,99800.0,705500.0,102000.0,0.01027,0.232,0.981,0.997
7454,3.144,4.6299999960000005,8377671.0,23.112483333333333,118.2927,60343.0,60343.0,847.418,561.15,850.774,139000.0,99800.0,742900.0,102099.99999999999,0.11826,0.234,0.981,0.997
7455,4.161,6.173333328,14721035.0,25.791016666666668,129.42746666666667,113770.0,113770.0,901.174,561.15,876.7099999999999,165900.0,99800.0,883900.0,102299.99999999999,0.16614,0.329,0.981,0.997
7456,5.14,7.71666666,21630290.0,32.07233333333333,141.4157,175267.0,175267.0,967.059,561.15,907.138,208199.99999999997,99800.0,1099500.0,102699.99999999999,0.24408000000000002,0.483,0.981,0.997
7457,6.175,9.259999992000001,29790519.0,38.45758333333333,146.9608333333333,246250.0,246250.0,1033.28,561.15,937.148,250599.99999999997,99800.0,1311600.0,103099.99999999999,0.33382,0.661,0.981,0.997
7458,7.148,10.803333324,38991998.99999999,44.63466666666667,152.13885,332295.0,332295.0,1084.627,561.15,959.693,297100.0,99800.0,1540800.0,103600.0,0.43,0.851,0.981,0.997
7459,8.206,12.346666656,50993460.0,51.45805,155.15428333333332,437968.0,437968.0,1181.5259999999998,561.15,1001.476,358100.0,99800.0,1828300.0000000002,104200.0,0.5908800000000001,1.17,0.981,0.997
7460,9.3,13.889999988,72775630.0,59.3403,162.68188333333333,645074.0,645074.0,1334.393,561.15,1047.807,451000.0,99800.0,2241900.0,105100.0,0.8781699999999999,1.738,0.981,0.997
7461,1.138,1.543333332,5747252.0,23.323866666666667,111.74895,10379.0,10379.0,866.529,561.15,840.752,129700.0,99800.0,693800.0,101899.99999999999,0.0,0.241,0.981,0.998
7462,2.088,3.086666664,6468905.0,23.12526666666667,113.73603333333334,30268.0,30268.0,857.741,561.15,843.34,132100.0,99800.0,706300.0,102000.0,0.02243,0.236,0.981,0.998
7463,3.144,4.6299999960000005,8377779.0,23.112483333333333,118.33505,60343.0,60343.0,846.6419999999999,561.15,850.63,139000.0,99800.0,742200.0,102099.99999999999,0.11793,0.233,0.981,0.998
7464,4.161,6.173333328,14721161.0,25.79103333333333,129.46061666666665,113766.0,113766.0,900.331,561.15,876.554,165900.0,99800.0,883000.0,102299.99999999999,0.16572,0.328,0.981,0.998
7465,5.14,7.71666666,21630621.0,32.07236666666667,141.43078333333332,175291.0,175291.0,966.13,561.15,906.963,208199.99999999997,99800.0,1098400.0,102699.99999999999,0.24354,0.482,0.981,0.998
7466,6.175,9.259999992000001,29790862.0,38.457300000000004,146.97803333333334,246206.0,246206.0,1032.2269999999999,561.15,936.935,250599.99999999997,99800.0,1310300.0,103099.99999999999,0.33311999999999997,0.66,0.981,0.998
7467,7.148,10.803333324,38991523.0,44.63473333333333,152.14718333333334,332291.0,332291.0,1083.643,561.15,959.529,297100.0,99800.0,1539100.0,103600.0,0.42921,0.85,0.981,0.998
7468,8.206,12.346666656,50993413.0,51.45801666666667,155.16113333333334,438037.0,438037.0,1180.5140000000001,561.15,1001.319,358000.0,99800.0,1826300.0000000002,104200.0,0.5899300000000001,1.168,0.981,0.998
7469,9.3,13.889999988,72777516.0,59.34015,162.69568333333333,645149.0,645149.0,1333.5549999999998,561.15,1047.667,450900.00000000006,99800.0,2239300.0,105100.0,0.8771599999999999,1.736,0.981,0.998
7470,1.138,1.543333332,6884077.0,22.981516666666668,111.58431666666667,9167.0,9167.0,899.766,561.15,844.168,132500.0,99800.0,709900.0,101899.99999999999,0.01335,0.285,0.981,0.999
7471,2.088,3.086666664,6440458.0,23.1309,113.78036666666667,30331.0,30331.0,856.1229999999999,561.15,843.13,132000.0,99800.0,705400.0,102000.0,0.01742,0.234,0.981,0.999
7472,3.144,4.6299999960000005,8377937.0,23.1125,118.37746666666666,60347.0,60347.0,845.8679999999999,561.15,850.487,139000.0,99800.0,741500.0,102099.99999999999,0.1176,0.233,0.981,0.999
7473,4.161,6.173333328,14721250.0,25.79105,129.49375,113771.0,113771.0,899.491,561.15,876.398,165900.0,99800.0,882100.0,102299.99999999999,0.16530999999999998,0.327,0.981,0.999
7474,5.14,7.71666666,21630690.0,32.0724,141.44575,175253.0,175253.0,965.202,561.15,906.788,208199.99999999997,99800.0,1097300.0,102699.99999999999,0.24299,0.481,0.981,0.999
7475,6.175,9.259999992000001,29791121.0,38.45693333333334,146.99516666666665,246229.0,246229.0,1031.176,561.15,936.722,250599.99999999997,99800.0,1309000.0,103099.99999999999,0.33243,0.658,0.981,0.999
7476,7.148,10.803333324,38991161.0,44.634699999999995,152.15553333333332,332272.0,332272.0,1082.6619999999998,561.15,959.365,297000.0,99800.0,1537500.0,103600.0,0.42843000000000003,0.848,0.981,0.999
7477,8.206,12.346666656,50993384.00000001,51.457966666666664,155.16796666666664,438027.0,438027.0,1179.504,561.15,1001.1619999999999,358000.0,99800.0,1824299.9999999998,104200.0,0.58899,1.166,0.981,0.999
7478,9.3,13.889999988,72777984.0,59.34016666666666,162.70913333333334,644947.0,644947.0,1332.7130000000002,561.15,1047.5259999999998,450800.0,99800.0,2236700.0,105100.0,0.87614,1.734,0.981,0.999
7479,1.138,1.543333332,6802927.0,22.365416666666665,111.23318333333333,7053.0,7053.0,907.182,561.15,842.951,131200.0,99800.0,704100.0,101899.99999999999,0.21001000000000003,0.306,0.981,1.0
7480,2.088,3.086666664,6643926.0,23.07858333333333,113.78971666666666,29747.0,29747.0,861.66,561.15,843.606,132500.0,99800.0,707600.0,102000.0,0.040170000000000004,0.243,0.981,1.0
7481,3.144,4.6299999960000005,8377974.0,23.112516666666664,118.41975000000001,60344.0,60344.0,845.095,561.15,850.343,138900.0,99800.0,740800.0,102099.99999999999,0.11728,0.232,0.981,1.0
7482,4.161,6.173333328,14721340.0,25.79105,129.52691666666666,113770.0,113770.0,898.6519999999999,561.15,876.2429999999999,165900.0,99800.0,881300.0000000001,102299.99999999999,0.1649,0.326,0.981,1.0
7483,5.14,7.71666666,21630880.0,32.07241666666667,141.46076666666667,175259.0,175259.0,964.278,561.15,906.614,208100.0,99800.0,1096200.0,102699.99999999999,0.24245000000000003,0.48,0.981,1.0
7484,6.175,9.259999992000001,29791491.0,38.45673333333333,147.0124,246201.0,246201.0,1030.129,561.15,936.511,250500.0,99800.0,1307700.0,103099.99999999999,0.33173,0.657,0.981,1.0
7485,7.148,10.803333324,38990772.00000001,44.63473333333333,152.16386666666668,332286.0,332286.0,1081.683,561.15,959.201,296900.0,99800.0,1535800.0,103600.0,0.42765000000000003,0.847,0.981,1.0
7486,8.206,12.346666656,50993295.0,51.45795,155.17479999999998,437942.0,437942.0,1178.4969999999998,561.15,1001.006,357900.0,99800.0,1822300.0,104200.0,0.58804,1.164,0.981,1.0
7487,9.3,13.889999988,72778564.0,59.34023333333334,162.72254999999998,645115.0,645115.0,1331.8739999999998,561.15,1047.387,450699.99999999994,99800.0,2234100.0,105100.0,0.87512,1.732,0.981,1.0
7488,1.138,1.543333332,3450142.0,23.188433333333332,110.70171666666667,9942.0,9942.0,821.394,561.15,834.3629999999999,122200.0,99800.0,665500.0,101899.99999999999,0.04247,0.182,0.982,0.975
7489,2.088,3.086666664,3168305.0,22.972533333333335,112.6503,28454.0,28454.0,782.721,561.15,832.886,121400.0,99800.0,659500.0,102000.0,0.02466,0.135,0.982,0.975
7490,3.144,4.6299999960000005,8375227.999999999,23.112266666666667,117.32745,60300.0,60300.0,864.451,561.15,853.7479999999999,139200.0,99800.0,758900.0,102000.0,0.12545,0.248,0.982,0.975
7491,4.161,6.173333328,14719151.000000002,25.79078333333333,128.67041666666668,113747.0,113747.0,919.7959999999999,561.15,880.006,166400.0,99800.0,903800.0,102200.0,0.17523,0.347,0.982,0.975
7492,5.14,7.71666666,21626089.0,32.07175,141.07125,175238.0,175238.0,987.603,561.15,910.838,208900.0,99800.0,1124600.0,102600.0,0.25607,0.507,0.982,0.975
7493,6.175,9.259999992000001,29761077.999999996,38.4475,146.5550333333333,245973.0,245973.0,1056.6399999999999,561.15,941.708,251300.0,99800.0,1341200.0,103000.0,0.34919,0.691,0.982,0.975
7494,7.148,10.803333324,39004145.0,44.6337,151.94621666666666,332405.0,332405.0,1106.31,561.15,963.126,298500.0,99800.0,1578500.0,103499.99999999999,0.44743000000000005,0.886,0.982,0.975
7495,8.206,12.346666656,50987458.0,51.45381666666666,154.98888333333335,437891.0,437891.0,1203.942,561.15,1004.795,359900.0,99800.0,1873900.0,104099.99999999999,0.61193,1.211,0.982,0.975
